date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-06-05 16:04:41,78479.18141322295,3.0,1.77,1334,16582,1.3,0,1,3,1484,114,1935,1778,1035 NE 95th St,Burien,WA 98177,USA
2014-06-16 06:51:17,873719.9257497771,4.0,3.17,3155,40414,2.1,0,1,3,2490,773,2005,1812,13321 NE 92nd Way,Kirkland,WA 98106,USA
2014-06-15 01:28:05,1538249.6731558258,5.0,2.64,2271,25458,1.4,0,1,4,2356,128,1907,317,20013 15th Ave NW,Issaquah,WA 98122,USA
2014-05-29 13:39:00,1167965.7840885906,4.0,2.46,3678,33636,1.6,0,1,4,2864,777,1938,972,25425 34th Pl S,Issaquah,WA 98117,USA
2014-06-18 13:39:27,488350.69289308926,4.0,1.74,1399,4192,1.4,0,0,4,933,509,1983,11,2416 70th Ave SE,Seattle,WA 98118,USA
2014-06-22 15:40:05,69423.65582389,3.0,1.25,629,4069,1.6,0,0,3,638,340,2004,1675,14812 104th Ave NE,Mercer Island,WA 98065,USA
2014-05-29 15:13:43,245234.66812527136,2.0,0.28,479,16971,1.2,0,0,2,1007,6,1996,1065,923 14th Ave E,Sammamish,WA 98112,USA
2014-06-12 12:52:08,1481347.3231641394,5.0,2.23,3594,18917,1.1,0,1,3,2563,621,1986,1334,746 Boylston Ave E,Seattle,WA 98038,USA
2014-05-18 04:02:19,66001.12478310271,3.0,0.76,449,31694,1.0,0,1,3,388,485,1943,1305,8565 E Mercer Way,Seattle,WA 98119,USA
2014-05-08 18:54:31,2030709.326011957,3.0,1.64,1616,8499,1.6,0,0,4,1891,69,1999,853,472-598 Lind Ave NW,Kenmore,WA 98023,USA
2014-05-11 20:28:07,877112.3601484317,4.0,2.0,1758,32543,1.6,0,1,2,1063,880,1982,1132,2496-2598 S 121st St,Redmond,WA 98177,USA
2014-06-10 05:36:09,1040612.8775065629,4.0,3.15,2891,46112,1.5,0,1,2,2356,344,1952,1089,8917 NE 151st Pl,Auburn,WA 98103,USA
2014-06-03 16:44:51,220958.43656350495,4.0,1.32,2409,100110,1.0,0,2,3,1290,1102,1958,1084,1718-1748 21st Ave S,Federal Way,WA 98075,USA
2014-06-23 00:10:25,13254.171325891948,2.0,2.2,1451,80912,2.2,0,0,4,1539,236,2001,450,9215 NE 183rd St,Snoqualmie,WA 98148,USA
2014-05-24 09:48:54,701318.6749185203,4.0,2.34,3737,88385,1.3,0,1,3,2673,565,1968,1786,9607 NE 128th St,Sammamish,WA 98031,USA
2014-06-10 18:07:36,1329351.6727176807,5.0,3.11,3503,38062,3.3,0,0,3,3862,37,2009,1972,11049 Sand Point Way NE,Renton,WA 98116,USA
2014-06-19 03:16:25,493479.96999759495,3.0,2.13,2148,73054,1.4,0,1,3,1582,531,1956,923,4100 SW Othello St,Newcastle,WA 98058,USA
2014-06-08 02:14:08,1140593.3400785143,4.0,2.62,3278,45979,2.8,0,0,4,2870,234,1947,631,3110 109th Ave SE,Redmond,WA 98115,USA
2014-06-03 06:00:41,206379.90495391848,3.0,1.46,1582,78354,1.2,0,1,3,1953,75,1975,1039,6015 5th Ave NW,Mercer Island,WA 98034,USA
2014-06-06 16:47:40,1544874.7609750524,4.0,1.91,2511,54992,1.8,0,0,4,1949,413,1943,730,33134 3rd Ct SW,Seattle,WA 98006,USA
2014-07-08 05:57:54,1774107.8497205863,4.0,3.21,3017,42718,1.7,0,1,3,2382,598,1974,1228,3510 S Holly St,Renton,WA 98011,USA
2014-06-03 19:49:59,888602.0356288038,3.0,1.29,1105,23841,1.8,0,1,3,1176,318,1997,1482,7339 46th Ave S,Snoqualmie,WA 98030,USA
2014-05-24 17:09:07,959631.5995746236,3.0,1.67,2417,115517,1.1,0,1,4,1658,841,1964,1734,19107 NE 64th Way,Seattle,WA 98056,USA
2014-06-01 22:14:21,408420.1697379308,3.0,0.51,543,21677,1.0,0,0,3,422,371,1971,1819,14314 NE 72nd St,Seattle,WA 98105,USA
2014-05-21 00:25:50,368797.3279715639,3.0,1.24,887,39199,1.7,0,0,3,1671,13,1930,1180,9245-9249 Fremont Ave N,Seattle,WA 98168,USA
2014-05-05 11:25:15,650167.3326348637,3.0,1.77,2352,14532,1.4,0,1,2,2217,256,1970,1908,4911 NE 65th St,Kirkland,WA 98033,USA
2014-06-18 13:55:38,1192913.4859404946,5.0,3.14,3944,67008,3.3,0,0,2,4294,92,2012,1253,14634 128th Ave NE,Issaquah,WA 98040,USA
2014-06-03 00:18:40,87784.74137358236,2.0,1.52,787,7748,1.5,0,0,4,1028,65,2013,308,29656 232nd Ave SE,Kenmore,WA 98032,USA
2014-06-10 21:05:18,782163.3942213787,4.0,3.69,3704,5398,2.6,0,0,3,3844,111,2008,118,3467 Meridian Ave N,Seattle,WA 98107,USA
2014-07-05 16:52:27,2022817.7126371344,5.0,2.82,3021,51969,1.3,0,1,3,2061,1146,1987,355,14150-14198 SE 238th Ln,Kent,WA 98056,USA
2014-06-20 05:09:30,2217647.3642654787,6.0,3.39,4441,60326,2.2,0,0,4,3602,720,1989,1740,4056 S 151st St,Covington,WA 98040,USA
2014-05-07 00:12:58,241655.4993932672,4.0,2.22,1895,63238,1.1,0,1,4,1404,720,1988,1004,7734 39th Ave NE,Carnation,WA 98006,USA
2014-05-09 20:23:47,688290.2295036733,3.0,1.37,2698,30191,1.4,0,0,3,2243,296,1943,1983,12923 206th Ct SE,Normandy Park,WA 98146,USA
2014-06-09 19:46:29,669515.9331095353,3.0,2.03,3054,24947,1.7,0,0,4,2603,499,1959,621,23309 115th Pl SE,Redmond,WA 98103,USA
2014-06-14 18:37:57,1097281.5036317904,3.0,2.16,2900,47047,1.6,0,1,3,2025,634,1999,295,7052 39th Ave NE,Federal Way,WA 98166,USA
2014-06-15 13:46:52,317719.6815685271,3.0,1.65,2179,90016,1.2,0,1,4,1573,458,1999,436,18823 SE 216th St,Redmond,WA 98103,USA
2014-05-18 01:52:46,74736.79942973843,4.0,2.13,2055,23906,1.9,0,1,3,2285,126,1999,1228,14709 26th Ave NE,Renton,WA 98106,USA
2014-06-17 15:11:15,401773.5486058816,5.0,3.99,3062,40589,1.7,0,0,4,2638,396,1973,775,1571 237th Ct NE,Renton,WA 98059,USA
2014-05-09 23:01:54,172656.47888187738,2.0,0.5,445,26616,1.3,0,0,4,740,12,1913,1824,150 NE 55th St,Seattle,WA 98125,USA
2014-05-14 05:52:10,1495671.4996646172,4.0,1.42,1491,5294,2.6,0,0,4,2465,9,1935,692,468 Scenic Way,Seattle,WA 98001,USA
2014-05-31 06:15:41,2627.688841295807,2.0,0.12,569,6859,1.0,0,0,4,381,881,1947,1629,3027 230th Pl NE,Burien,WA 98166,USA
2014-06-10 20:47:32,1658720.8038065166,2.0,0.84,1074,18321,1.0,0,1,4,497,1219,1912,1699,720 N 95th St,Seattle,WA 98118,USA
2014-06-15 07:24:44,1083526.425831922,4.0,2.31,1971,55385,1.6,0,1,5,2049,194,2005,130,2723 55th St SE,Lake Forest Park,WA 98029,USA
2014-06-05 14:30:55,268730.1156798861,3.0,2.52,1767,36031,1.6,0,0,4,1666,271,1982,452,22447 NE 9th Dr,Vashon,WA 98033,USA
2014-05-26 00:12:37,721021.9901278584,4.0,2.08,1999,6314,1.5,0,1,3,1170,953,1978,1592,18730-18798 109 Ln SE,Seattle,WA 98136,USA
2014-06-28 09:23:22,1013732.4187631208,4.0,2.32,2221,24538,2.4,0,0,3,1949,274,2012,1296,537 N 66th St,Auburn,WA 98023,USA
2014-05-15 06:19:24,129944.66004084967,1.0,1.04,493,36394,1.2,0,0,2,505,191,1982,1944,28515 SE 228th St,Redmond,WA 98003,USA
2014-05-16 19:15:59,516588.10540771007,2.0,1.13,700,44113,1.3,0,0,2,613,362,1965,1387,21548 SE 28th Ln,Lake Forest Park,WA 98014,USA
2014-05-14 02:12:55,133444.96351901357,3.0,2.19,2031,55541,1.1,0,0,3,2038,126,1966,1052,12035-12225 61st Ave S,Kirkland,WA 98092,USA
2014-06-03 11:32:42,1563312.173429448,4.0,3.19,3082,91455,1.5,0,1,3,2409,534,2013,1898,34215 40th Ave S,Burien,WA 98033,USA
2014-05-07 07:29:07,961904.4572761896,4.0,1.78,1502,26125,1.8,0,0,3,1016,934,1954,1205,5937 Delridge Way SW,Seattle,WA 98146,USA
2014-05-27 21:09:15,1842725.8908864008,3.0,1.88,2052,46933,1.8,0,0,3,2401,18,1995,1574,19803 121st Ave SE,Kirkland,WA 98177,USA
2014-06-28 23:18:02,86694.04861049578,2.0,0.66,673,3323,1.4,0,0,4,574,117,1960,1689,14413 88th Ave NE,Seattle,WA 98126,USA
2014-06-07 21:02:49,218517.6460642879,3.0,2.67,3172,52646,2.4,0,1,3,3359,168,2013,121,1496 Aberdeen Ave NE,Auburn,WA 98027,USA
2014-06-21 14:58:07,798078.043360547,4.0,3.42,2622,5511,2.1,0,0,2,2366,307,2012,58,820 NW 64th St,Seattle,WA 98058,USA
2014-05-23 15:51:57,160703.64782910928,2.0,0.48,380,30859,1.1,0,1,4,474,17,1955,466,331 22nd Ave E,Seattle,WA 98115,USA
2014-07-02 23:12:21,98017.46361344573,4.0,3.13,4743,51086,2.2,0,1,4,4497,159,1997,208,8216 Linden Ave N,Newcastle,WA 98033,USA
2014-05-12 10:52:53,131695.88449354813,3.0,1.92,1342,10056,1.9,0,1,4,979,384,1991,894,1505 S Plum St,Kent,WA 98042,USA
2014-06-16 09:55:17,1366794.4066077487,2.0,1.74,442,42732,1.4,0,0,2,722,35,1968,1787,2855 36th Ave W,Bellevue,WA 98117,USA
2014-06-09 02:19:09,975677.9079342436,5.0,3.78,3952,11583,3.0,0,1,3,3481,457,2013,268,16915 SE 325th Pl,Sammamish,WA 98077,USA
2014-05-24 05:48:15,1050046.1775522328,4.0,3.44,3117,25526,1.3,0,1,4,2134,734,1983,1309,3524 NW 67th St,Woodinville,WA 98168,USA
2014-06-27 16:13:25,147655.483435488,4.0,2.86,2696,90115,1.3,0,0,4,2238,374,1979,273,13327 30th Ave NE,Algona,WA 98065,USA
2014-06-10 13:40:43,1374589.4447083708,3.0,1.68,1247,45450,1.1,0,1,3,1266,262,1967,1389,1330 N Lucas Pl,Mercer Island,WA 98166,USA
2014-06-13 21:37:24,811892.0171473637,3.0,1.38,1596,27498,1.4,0,1,3,1624,174,1966,1590,6255 4th Ave NW,Bellevue,WA 98004,USA
2014-06-11 03:00:47,580303.2234208665,4.0,1.29,2191,5882,1.3,0,1,3,1650,348,1938,715,10037 Interlake Ave N,Enumclaw,WA 98105,USA
2014-06-09 14:37:48,1689701.4449338242,4.0,2.81,3193,27554,1.9,0,2,4,2580,549,2005,476,13545 39th Ave NE,Seattle,WA 98059,USA
2014-06-07 14:44:33,722737.1450851151,2.0,1.39,1787,7977,1.8,0,1,4,844,958,1958,364,3430 166th Ave SE,Seattle,WA 98034,USA
2014-06-29 02:03:38,54206.30319256967,2.0,0.19,388,29423,1.0,0,1,5,378,377,1950,1444,1503 45th Ave SW,Sammamish,WA 98178,USA
2014-05-12 20:08:09,489785.08274754346,3.0,1.93,1765,10755,1.2,0,0,4,1128,696,2010,1073,13260 126 Ct NE,Seattle,WA 98059,USA
2014-07-04 08:37:07,310852.82892782765,3.0,1.59,1865,35363,2.1,0,0,4,2009,144,1991,1717,11807 NE 105th Ct,Seattle,WA 98052,USA
2014-05-02 08:08:49,687558.9738719871,4.0,2.34,2429,20022,1.3,0,1,4,1686,571,1906,1802,560 SW Fernwood St,Renton,WA 98117,USA
2014-05-17 17:17:45,288265.2133140661,4.0,3.64,3783,49655,2.3,0,0,2,3482,348,2000,908,5010 Greenwood Ave N,Mercer Island,WA 98006,USA
2014-07-03 19:54:56,187144.47024568156,3.0,1.1,1347,50897,1.8,0,0,4,1124,339,1935,848,3404 E Cherry St,Seattle,WA 98133,USA
2014-05-30 21:05:15,1296976.845220717,3.0,1.61,1482,27047,1.3,0,1,4,1426,210,1910,1980,3401-3599 Arapahoe Pl W,Seattle,WA 98103,USA
2014-06-24 08:32:19,779153.0891161978,3.0,2.01,2618,20876,1.9,0,1,3,2435,345,1996,1229,513 N 46th St,Federal Way,WA 98115,USA
2014-06-16 12:38:22,319389.443951773,3.0,3.01,2709,20554,1.9,0,1,3,2526,350,1972,1632,26516 235th Ave SE,Kent,WA 98028,USA
2014-06-07 02:25:49,880334.9459349152,2.0,1.89,1998,37232,1.1,0,0,3,1505,425,1975,1981,13420 SE 182nd St,Kirkland,WA 98008,USA
2014-05-19 13:26:01,808896.6557432695,2.0,2.49,1985,11237,1.1,0,2,4,1067,984,1939,839,5937 Delridge Way SW,Seattle,WA 98117,USA
2014-05-24 13:08:18,1077188.8073803943,3.0,1.53,2251,83203,1.1,0,0,4,2081,213,1950,1414,5433 37th Ave SW,Enumclaw,WA 98072,USA
2014-05-27 10:08:44,766325.4385265795,3.0,1.64,1833,16382,1.4,0,2,4,1093,492,1958,1193,4525 119th Ave SE,Federal Way,WA 98040,USA
2014-07-06 18:46:59,653062.6877866316,5.0,3.31,2314,18064,2.8,0,0,3,3413,3,1959,1098,325 NW 48th St,Issaquah,WA 98029,USA
2014-06-12 04:10:40,2145679.3636726085,5.0,2.45,2635,9761,2.3,0,0,4,2535,201,1916,1317,3652 SW 328th St,Seattle,WA 98059,USA
2014-06-28 07:39:49,1159932.4672034376,5.0,3.7,3563,27999,1.9,0,1,3,2754,586,2002,1339,11824 SE 203rd St,Renton,WA 98155,USA
2014-06-27 12:15:41,686232.6213131221,2.0,0.48,816,25998,1.3,0,0,4,605,360,1925,804,25828 243rd Ave SE,Kent,WA 98119,USA
2014-05-08 11:03:16,327345.87902709807,4.0,3.09,2528,36165,1.3,0,1,2,1806,488,2006,1565,3713 SW Sullivan St,Seattle,WA 98072,USA
2014-05-13 23:05:49,341322.76150196843,2.0,0.97,1158,25114,1.2,0,1,4,727,501,1914,1479,15712 NE 136th Pl,Issaquah,WA 98115,USA
2014-05-28 20:30:57,2228340.405105221,6.0,3.5,3330,32926,1.2,0,1,4,2434,802,1933,1288,1857 41st Ave E,Bellevue,WA 98028,USA
2014-06-10 14:36:13,1885347.9782265765,4.0,2.11,3525,65074,1.2,0,1,3,2881,616,1939,1935,6810 31st Ave NE,Sammamish,WA 98168,USA
2014-06-02 13:14:29,433278.8692790459,3.0,0.71,1117,20453,1.2,0,1,4,696,468,1923,490,621 NW 44th St,Seattle,WA 98058,USA
2014-06-11 22:18:42,619280.1305031002,4.0,2.45,2123,28532,1.3,0,1,3,1236,1007,1976,905,19585-19799 204th Ave NE,Renton,WA 98133,USA
2014-05-20 05:48:39,705571.5846971549,3.0,2.07,842,804,1.4,0,1,3,442,964,1948,388,28515 SE 228th St,Seattle,WA 98055,USA
2014-06-01 00:06:32,94797.28303282736,3.0,1.9,555,1656,1.2,0,0,4,537,148,1971,1442,32900 19th Ave SW,Bellevue,WA 98106,USA
2014-06-26 05:20:11,488701.6305978651,3.0,1.27,942,3903,1.4,0,0,3,874,198,1975,156,8008 NE 183rd St,Issaquah,WA 98023,USA
2014-05-30 11:04:26,564905.2606835132,5.0,2.84,3311,12676,2.3,0,1,2,2742,413,2006,1091,3764 79th Ave SE,Woodinville,WA 98034,USA
2014-06-21 08:49:30,1798214.4007827074,3.0,2.88,1879,42713,1.2,0,1,4,1155,980,1920,478,9615 58th Ave S,Seattle,WA 98006,USA
2014-07-07 15:34:55,710260.1528473155,4.0,1.89,2154,52542,1.4,0,0,4,1247,987,1921,1286,21620 SE 283rd St,Sammamish,WA 98030,USA
2014-06-05 19:52:56,574730.07204964,3.0,2.24,1377,43320,1.4,0,0,3,830,894,1964,1779,3305 39th Ave W,Issaquah,WA 98075,USA
2014-05-25 17:34:21,344479.4942454343,2.0,3.06,3275,51906,1.7,0,1,2,3515,175,1970,515,7717 35th Ave NE,Medina,WA 98112,USA
2014-05-24 11:06:56,120214.4024742517,3.0,1.39,952,7159,1.7,0,1,3,613,387,1922,1319,7117 31st Ave SW,Bellevue,WA 98027,USA
2014-05-24 14:11:39,264071.48941923666,3.0,1.27,872,16797,1.7,0,0,4,1283,56,1961,243,14217 SE 144th St,Renton,WA 98006,USA
2014-06-23 13:51:48,1538348.735544987,5.0,3.07,3141,18668,2.3,0,0,3,3042,212,1949,1708,137 18th Ave,Seattle,WA 98007,USA
2014-06-14 21:50:46,16113.02445489698,3.0,1.69,867,33501,1.6,0,0,3,1116,97,2008,1963,11406 NE 112th St,Des Moines,WA 98077,USA
2014-05-24 18:16:48,279796.2086812711,3.0,1.92,1381,34026,1.0,0,1,3,591,1108,1971,1119,2306 Halleck Ave SW,Auburn,WA 98074,USA
2014-05-20 20:53:57,454959.2911644166,3.0,1.73,1692,54222,1.4,0,1,4,1257,629,1953,409,5601 29th Ave SW,Seattle,WA 98033,USA
2014-05-31 05:01:24,664474.1635982731,3.0,2.11,2185,10038,1.1,0,1,4,1646,500,1989,1250,11607 NE 103rd Pl,Sammamish,WA 98188,USA
2014-05-25 05:24:06,973607.0505828352,4.0,2.61,3641,76305,2.4,0,0,3,2999,511,1983,1628,10719 47th Ave S,Auburn,WA 98115,USA
2014-06-09 22:07:23,193268.22495973416,4.0,2.59,2510,5525,1.9,0,1,3,1856,529,2008,469,108 N 183rd St,Redmond,WA 98106,USA
2014-05-19 11:56:50,816776.6959631605,3.0,3.19,2978,59172,1.8,0,1,3,2821,244,2011,763,25339 SE 248th St,Kent,WA 98042,USA
2014-05-23 06:22:20,1172409.4796362128,4.0,2.56,2635,34904,1.5,0,1,2,1964,685,1947,1937,5237 Martin Luther King Jr Way S,Burien,WA 98105,USA
2014-07-02 04:26:18,427466.5392935198,4.0,1.84,1319,11969,1.9,0,0,3,1426,246,1974,1962,23902 231st Pl SE,Renton,WA 98177,USA
2014-05-24 04:31:12,162314.11913355833,3.0,1.97,2271,39225,1.6,0,2,3,1188,869,1981,1226,5334-5394 134th Ave SE,Seattle,WA 98040,USA
2014-06-18 22:45:59,1438069.2364567006,3.0,1.77,2280,43012,2.4,0,0,3,2575,88,2011,470,123 NW 78th St,Bellevue,WA 98034,USA
2014-06-01 11:03:26,33624.19705841274,4.0,2.85,1387,11764,1.2,0,0,3,714,853,1976,1553,30841-30959 132nd Ave SE,Seattle,WA 98112,USA
2014-06-03 05:16:44,206765.63310750565,2.0,0.24,405,14683,1.1,0,0,5,423,85,1911,1230,1126 NW 58th St,Sammamish,WA 98023,USA
2014-06-19 16:42:39,25115.16775594282,2.0,0.39,498,15875,1.0,0,0,3,516,173,1983,1366,133rd Ave SE,Renton,WA 98074,USA
2014-05-15 09:44:22,1609401.943415517,4.0,1.46,1448,1880,1.8,0,0,4,971,724,2001,1818,25339 SE 248th St,Seattle,WA 98022,USA
2014-06-22 02:18:04,1404886.553060866,4.0,2.19,2624,34191,1.8,0,0,4,2894,23,1959,965,24920-24925 235th Way SE,Redmond,WA 98117,USA
2014-05-20 04:49:42,1073863.1710735948,4.0,3.04,2498,54559,1.7,0,1,4,2398,375,1965,573,2019 182nd Ave NE,North Bend,WA 98070,USA
2014-05-17 17:04:46,171066.08466295828,3.0,1.56,1440,35759,1.0,0,1,4,1064,498,1947,780,2655 166th Ave SE,Maple Valley,WA 98003,USA
2014-05-24 02:54:59,579522.9148925586,4.0,2.6,3029,47433,2.1,0,1,3,3133,110,2012,224,1630 204th Pl NE,Lake Forest Park,WA 98109,USA
2014-06-23 15:44:14,1417953.9871794116,4.0,2.91,3487,60871,2.1,0,2,3,2938,430,1968,1111,6326 20th Ave NE,Issaquah,WA 98133,USA
2014-06-04 07:53:38,155724.89810158193,4.0,2.16,795,33875,1.4,0,0,3,878,204,1977,750,14911 57th Ave S,Issaquah,WA 98038,USA
2014-06-18 21:11:00,1560904.6507005556,4.0,2.13,2561,55139,1.0,0,1,3,2269,330,2008,1142,14405 105th Ave NE,Bellevue,WA 98072,USA
2014-06-10 07:11:18,409074.7715313909,3.0,2.73,1570,15499,1.7,0,1,4,1803,91,1988,706,7418 Dogwood Ln SE,Federal Way,WA 98033,USA
2014-05-13 21:21:02,26301.95250997893,4.0,2.48,1108,1725,2.0,0,0,3,742,603,1941,1604,9927 174th Ave SE,Seattle,WA 98146,USA
2014-06-26 15:38:54,23401.442505788906,3.0,1.04,712,48647,1.2,0,1,2,450,573,1943,1942,1608 N 50th St,Seattle,WA 98059,USA
2014-06-21 07:42:15,2058348.17905232,4.0,3.31,3119,39514,1.6,0,1,4,1414,1346,1971,24,3036 E Ames Lake Dr NE,Seattle,WA 98038,USA
2014-06-26 20:29:17,151464.77212516917,3.0,1.75,1719,33236,1.1,0,0,3,1259,369,1970,905,14707 SE 84th St,Tukwila,WA 98125,USA
2014-05-14 23:42:48,585184.9494733036,3.0,2.64,2344,52186,1.6,0,0,3,2313,171,2008,130,9225-9305 Mitten Ave SE,Algona,WA 98024,USA
2014-05-24 23:37:15,522295.1710607749,3.0,2.18,1677,4282,2.0,0,0,2,1104,884,1972,975,4607 SW Cloverdale St,Seattle,WA 98034,USA
2014-06-01 04:38:24,411265.3120858764,4.0,2.98,3292,16195,1.2,0,0,5,1917,1175,1988,1,7535 18th Ave NE,Auburn,WA 98115,USA
2014-06-19 11:17:08,1471434.0516658886,3.0,2.87,1845,20463,2.4,0,0,4,1688,246,1975,779,8516 SE 78th St,Seattle,WA 98108,USA
2014-05-31 00:08:06,88784.5516830647,3.0,0.85,840,33571,1.6,0,1,3,706,477,1942,686,7304 217th Pl NE,Shoreline,WA 98144,USA
2014-06-27 19:16:31,1226855.6717257733,3.0,3.72,3365,41524,1.7,0,0,4,2784,658,1989,212,12926 SE 23rd St,Federal Way,WA 98146,USA
2014-05-31 20:52:16,185532.72284109693,2.0,0.7,485,1533,2.1,0,1,3,722,44,1959,846,69506 NE Money Creek Rd,Seattle,WA 98117,USA
2014-06-15 12:59:43,1242999.45245371,3.0,2.31,2326,21004,1.5,0,1,3,1892,358,1975,1582,1230 Warren Ave N,Kent,WA 98122,USA
2014-06-21 03:03:39,621865.9461057888,2.0,2.4,1940,46657,1.6,0,1,3,1736,120,1986,1630,23884 140th Ln SE,Duvall,WA 98011,USA
2014-05-15 01:38:22,264838.51150740124,4.0,2.09,1889,32626,1.5,0,1,4,1492,595,1936,1457,1505 S Plum St,Redmond,WA 98198,USA
2014-05-21 15:52:00,530811.0759303086,1.0,0.62,448,45711,1.2,0,1,3,603,40,1925,1585,9719 130th Ave NE,Issaquah,WA 98105,USA
2014-06-02 13:37:33,784756.9719053324,2.0,1.87,1354,43420,1.7,0,1,2,1364,85,1998,1875,1231 NE 148th St,Burien,WA 98055,USA
2014-05-28 23:32:01,78081.90851263716,4.0,0.9,1125,6359,1.7,0,0,4,837,368,1951,597,16828 SE 251 St,Seattle,WA 98053,USA
2014-05-29 01:40:47,1855783.2796076064,4.0,2.18,2104,907,2.0,0,2,4,1680,346,1969,1358,5237 Martin Luther King Jr Way S,Seattle,WA 98040,USA
2014-07-03 13:09:51,1044735.6184657732,3.0,1.84,1682,47220,1.4,0,1,4,1113,577,1935,1261,800 NE 95th St,Seattle,WA 98198,USA
2014-05-07 04:56:45,391607.4049938255,2.0,1.31,1329,37954,1.3,0,1,3,859,634,2009,129,14009 NE 85th Ct,Bellevue,WA 98029,USA
2014-05-18 21:55:02,88057.94701114763,5.0,3.73,1819,14788,1.9,0,0,3,1544,365,2006,829,13607 128th Ave NE,Renton,WA 98122,USA
2014-06-19 22:11:25,181333.37793458253,4.0,1.84,2308,60560,1.0,0,0,5,862,1637,1945,1636,10320 Dibble Ave NW,Seattle,WA 98001,USA
2014-05-07 21:49:26,740762.9362644078,4.0,4.01,4481,3274,2.7,0,1,4,3841,564,2012,406,6402-6412 105th Ave NE,Bellevue,WA 98033,USA
2014-06-30 22:02:35,480036.0439732121,2.0,2.26,2295,9116,1.5,0,0,4,2322,281,2008,574,7630 Todd Pl,Kirkland,WA 98014,USA
2014-06-16 14:35:19,667037.2514574593,3.0,2.52,2445,84596,1.9,0,1,4,2060,403,1916,1781,7354 27th Ave SW,Seattle,WA 98027,USA
2014-06-26 22:54:46,242484.5455575077,3.0,2.4,2493,21206,1.6,0,1,3,2191,278,1927,1491,9736 Dayton Ave N,Seattle,WA 98029,USA
2014-06-26 17:02:30,72510.1603604233,2.0,0.52,416,23961,1.0,0,0,4,394,258,1904,1863,2234 167th Ave SE,Issaquah,WA 98136,USA
2014-06-01 01:55:04,2430802.3386603864,5.0,3.08,3723,40430,1.5,0,2,4,2527,970,1957,203,624 Lake Washington Blvd E,Federal Way,WA 98115,USA
2014-05-06 17:45:08,1150152.5912719,3.0,2.45,3136,45438,1.7,0,2,3,2518,580,2003,213,30633 21st Ave SW,Kent,WA 98006,USA
2014-06-04 14:40:27,1002937.2829902626,4.0,1.43,2476,8412,2.6,0,1,4,2356,352,1956,244,3631 Greenwood Ave N,Seattle,WA 98166,USA
2014-06-20 22:43:37,830575.8428236542,3.0,2.11,2367,16833,2.3,0,1,4,1550,971,1933,268,9105 170th Ave NE,Renton,WA 98059,USA
2014-06-05 09:32:54,836952.3956495009,4.0,1.81,1538,40504,2.0,0,2,4,1360,325,1993,105,4530 48th Ave SW,Kirkland,WA 98198,USA
2014-06-24 18:11:06,108973.6518005257,2.0,0.83,444,8699,1.2,0,0,4,439,204,1953,1131,13 Cascade Key,Renton,WA 98033,USA
2014-06-08 10:13:07,1087018.7034431712,3.0,1.65,2360,56740,1.1,0,1,4,1679,563,1971,1246,8040 S 118th St,Kent,WA 98092,USA
2014-06-12 17:51:21,353117.9203940893,5.0,2.69,2325,54916,1.5,0,0,3,2594,52,1960,1934,12034 SE 252 Pl,Issaquah,WA 98042,USA
2014-05-18 09:55:17,983488.2016047926,2.0,1.86,1302,17257,1.1,0,0,3,958,697,1963,1545,10427 18th Ave S,Seattle,WA 98028,USA
2014-05-14 09:00:38,330966.92325391166,6.0,3.22,2915,31115,1.8,0,1,3,2090,442,1966,636,929 N 77th St,Auburn,WA 98103,USA
2014-06-26 15:52:20,1274195.5983256102,5.0,3.57,5373,37237,1.6,0,2,5,3802,1388,1982,1967,5641 Keystone Pl N,Federal Way,WA 98133,USA
2014-06-05 04:45:04,364576.4333394843,4.0,2.25,1494,4938,1.2,0,0,3,822,705,1996,97,1301-1303 Monterey Ave NE,Renton,WA 98117,USA
2014-05-24 12:51:47,937929.887616439,3.0,1.65,1931,35036,1.0,0,2,5,755,1173,1920,791,411 27th Ave E,Seattle,WA 98106,USA
2014-06-03 01:40:36,105992.10476248682,3.0,1.26,1614,31076,1.4,0,1,5,1598,210,1933,1508,10510 160th Ave NE,Seattle,WA 98040,USA
2014-06-06 23:05:00,472780.4466242762,4.0,2.49,1560,23810,1.9,0,0,3,1962,114,1950,873,309 NW 89th St,Seattle,WA 98092,USA
2014-05-26 07:39:13,1071937.552742843,2.0,1.8,2976,95708,1.3,0,0,5,2426,267,1908,1805,18114 NE 136th St,Maple Valley,WA 98003,USA
2014-05-24 04:41:43,102283.26806047757,4.0,1.96,2204,4518,1.3,0,1,3,1149,919,1942,1976,12432 16th Ave S,Seattle,WA 98199,USA
2014-05-26 20:50:49,1112283.2992129684,3.0,1.65,1639,30697,1.2,0,1,4,1294,473,1984,610,22119 123rd Ave SE,Seattle,WA 98102,USA
2014-06-06 00:57:21,962154.093467072,4.0,2.42,3096,83305,1.4,0,1,4,3104,198,1976,951,27318 10th Pl S,Issaquah,WA 98005,USA
2014-06-28 23:09:46,1354378.1629926076,4.0,2.55,2943,29933,1.6,0,1,4,2378,406,1929,1714,22027 117th Ave SE,Renton,WA 98033,USA
2014-06-27 05:00:53,268212.7079462593,3.0,0.82,1143,16327,1.4,0,0,2,1196,147,1977,1081,7422-7426 NE 148th Ln,Seattle,WA 98038,USA
